Shipment_ID,Customer_ID,Origin_ServiceCenter_ID,Destination_ServiceCenter_ID,Driver_ID,Equipment_ID,Pickup_Date,Delivery_Date,Promised_Delivery_Date,Month,Quarter,Year,Service_Type,Origin_State_Full,Destination_State_Full,Weight_lbs,Pieces,Pallets,Freight_Class,Transit_Days_Actual,Transit_Days_Promised,On_Time,Base_Rate_USD,Fuel_Surcharge_USD,Accessorial_Charges_USD,Total_Revenue_USD,Total_Cost_USD,Gross_Margin_USD,Gross_Margin_Pct,Claim_Filed,Claim_Reason,Claim_Amount_USD,Miles,Revenue_Per_Hundredweight,Revenue_Per_Mile
PRO1001288,CUST0085,SC030,SC001,DRV0161,TRK0142,"Saturday, January 27, 2024","Thursday, February 1, 2024","Thursday, February 1, 2024",January,1,2024,Residential,Arkansas,Pennsylvania,10286.5,26,6,400,5,5,TRUE,"$1,869.17 ",$402.55 ,$0 ,"$2,271.73 ","$1,817.42 ",$454.31 ,20,FALSE,No Claim,$0 ,2189,$22.08 ,2.95
PRO1001295,CUST0235,SC029,SC030,DRV0167,TRK0010,"Sunday, March 3, 2024","Friday, March 8, 2024","Friday, March 8, 2024",March,1,2024,Standard LTL,Pennsylvania,Ohio,6854.4,34,8,200,5,5,TRUE,"$1,665.48 ",$431.32 ,$0 ,"$2,096.80 ","$1,770.39 ",$326.41 ,15.57,FALSE,No Claim,$0 ,1250,$30.59 ,4.4
PRO1001304,CUST0073,SC025,SC018,DRV0077,TRK0015,"Tuesday, July 9, 2024","Sunday, July 14, 2024","Sunday, July 14, 2024",July,3,2024,Standard LTL,Kentucky,Utah,13346.5,41,10,300,5,5,TRUE,"$2,457.67 ",$595.48 ,$0 ,"$3,053.16 ","$1,864.70 ","$1,188.46 ",38.93,FALSE,No Claim,$0 ,822,$22.88 ,1.99
PRO1001350,CUST0149,SC006,SC014,DRV0008,TRK0083,"Saturday, August 3, 2024","Thursday, August 8, 2024","Thursday, August 8, 2024",August,3,2024,Trade Show,Michigan,California,14598.9,7,1,70,5,5,TRUE,"$2,617.08 ",$645.29 ,$0 ,"$3,262.36 ","$2,012.02 ","$1,250.34 ",38.33,FALSE,No Claim,$0 ,894,$22.35 ,5.06
PRO1001351,CUST0293,SC018,SC007,DRV0010,TRK0057,"Thursday, September 19, 2024","Tuesday, September 24, 2024","Tuesday, September 24, 2024",September,3,2024,Residential,Arizona,Kentucky,19817.6,34,8,200,5,5,TRUE,"$4,417.67 ","$1,067.63 ",$0 ,"$5,485.30 ","$4,599.24 ",$886.06 ,16.15,FALSE,No Claim,$0 ,1921,$27.68 ,2.79
PRO1001405,CUST0055,SC003,SC008,DRV0086,TRK0079,"Wednesday, July 3, 2024","Monday, July 8, 2024","Monday, July 8, 2024",July,3,2024,Retail,Colorado,Texas,12214.9,44,11,50,5,5,TRUE,"$3,653.24 ",$967.94 ,$0 ,"$4,621.18 ","$3,742.07 ",$879.11 ,19.02,FALSE,No Claim,$0 ,2203,$37.83 ,92.42
PRO1001577,CUST0188,SC025,SC028,DRV0164,TRK0020,"Wednesday, March 13, 2024","Monday, March 18, 2024","Monday, March 18, 2024",March,1,2024,Residential,Alabama,Utah,14862.9,1,1,70,5,5,TRUE,"$1,942.96 ",$535.31 ,$0 ,"$2,478.27 ","$1,438.04 ","$1,040.23 ",41.97,FALSE,No Claim,$0 ,2393,$16.67 ,11.32
PRO1001581,CUST0169,SC006,SC008,DRV0180,TRK0062,"Saturday, April 27, 2024","Thursday, May 2, 2024","Thursday, May 2, 2024",April,2,2024,Flatbed,Colorado,California,5506.1,13,3,110,5,5,TRUE,$568.40 ,$153.88 ,$0 ,$722.28 ,$502.18 ,$220.10 ,30.47,FALSE,No Claim,$0 ,579,$13.12 ,0.35
PRO1001598,CUST0195,SC006,SC013,DRV0145,TRK0038,"Tuesday, June 25, 2024","Sunday, June 30, 2024","Sunday, June 30, 2024",June,2,2024,Time-Critical,North Carolina,California,475.5,22,5,125,5,5,TRUE,$112.41 ,$23.99 ,$0 ,$136.40 ,$81.78 ,$54.62 ,40.04,FALSE,No Claim,$0 ,913,$28.69 ,0.22
PRO1001669,CUST0060,SC014,SC003,DRV0143,TRK0132,"Sunday, May 5, 2024","Friday, May 10, 2024","Friday, May 10, 2024",May,2,2024,Trade Show,Texas,Michigan,6196.4,14,3,175,5,5,TRUE,"$1,747.39 ",$371.30 ,$0 ,"$2,118.69 ","$1,311 ",$807.69 ,38.12,FALSE,No Claim,$0 ,669,$34.19 ,20.77
PRO1001670,CUST0033,SC030,SC021,DRV0182,TRK0027,"Tuesday, April 30, 2024","Sunday, May 5, 2024","Sunday, May 5, 2024",April,2,2024,Time-Critical,Massachusetts,Pennsylvania,8671,33,8,125,5,5,TRUE,"$2,253.36 ",$498.69 ,$0 ,"$2,752.05 ","$1,569.03 ","$1,183.02 ",42.99,FALSE,No Claim,$0 ,434,$31.74 ,3.82
PRO1001849,CUST0060,SC020,SC026,DRV0103,TRK0142,"Thursday, April 11, 2024","Tuesday, April 16, 2024","Tuesday, April 16, 2024",April,2,2024,Residential,New Mexico,Pennsylvania,19702.8,34,8,125,5,5,TRUE,"$4,047.73 ","$1,098.02 ",$0 ,"$5,145.75 ","$4,235.13 ",$910.62 ,17.7,FALSE,No Claim,$0 ,1071,$26.12 ,11.33
PRO1001895,CUST0213,SC007,SC026,DRV0125,TRK0012,"Tuesday, August 27, 2024","Sunday, September 1, 2024","Sunday, September 1, 2024",August,3,2024,Retail,New Mexico,Arizona,7197.5,21,5,250,5,5,TRUE,"$1,693.53 ",$309.26 ,$0 ,"$2,002.79 ","$1,493.64 ",$509.15 ,25.42,FALSE,No Claim,$0 ,1291,$27.83 ,1.69
PRO1002009,CUST0081,SC025,SC014,DRV0162,TRK0093,"Monday, July 22, 2024","Saturday, July 27, 2024","Saturday, July 27, 2024",July,3,2024,Retail,Michigan,Utah,3865.6,34,8,150,5,5,TRUE,$769.20 ,$152.28 ,$0 ,$921.47 ,$709.31 ,$212.16 ,23.02,FALSE,No Claim,$0 ,2125,$23.84 ,0.47
PRO1002023,CUST0086,SC020,SC026,DRV0007,TRK0107,"Monday, May 13, 2024","Saturday, May 18, 2024","Saturday, May 18, 2024",May,2,2024,Retail,New Mexico,Pennsylvania,14109.5,32,8,70,5,5,TRUE,"$4,389.81 ","$1,021.02 ",$0 ,"$5,410.83 ","$4,392.87 ","$1,017.96 ",18.81,FALSE,No Claim,$0 ,945,$38.35 ,36.31
PRO1002042,CUST0123,SC004,SC009,DRV0136,TRK0040,"Monday, January 29, 2024","Saturday, February 3, 2024","Saturday, February 3, 2024",January,1,2024,Time-Critical,Missouri,Illinois,17673.3,33,8,77.5,5,5,TRUE,"$3,474.94 ",$628.37 ,$0 ,"$4,103.31 ","$3,030.68 ","$1,072.63 ",26.14,FALSE,No Claim,$0 ,1370,$23.22 ,2.9
PRO1002093,CUST0263,SC027,SC025,DRV0159,TRK0045,"Monday, July 1, 2024","Saturday, July 6, 2024","Saturday, July 6, 2024",July,3,2024,Residential,Utah,Oklahoma,10901.6,30,7,200,5,5,TRUE,"$2,860.17 ",$639.42 ,$0 ,"$3,499.59 ","$1,979.16 ","$1,520.43 ",43.45,FALSE,No Claim,$0 ,2139,$32.10 ,6.74
PRO1002095,CUST0140,SC002,SC015,DRV0159,TRK0023,"Thursday, April 25, 2024","Tuesday, April 30, 2024","Tuesday, April 30, 2024",April,2,2024,Standard LTL,Indiana,Tennessee,19982.6,46,11,110,5,5,TRUE,"$4,051.42 ",$864.21 ,$0 ,"$4,915.63 ","$3,793.35 ","$1,122.28 ",22.83,FALSE,No Claim,$0 ,2110,$24.60 ,3.64
PRO1002193,CUST0008,SC013,SC014,DRV0198,TRK0111,"Thursday, April 4, 2024","Tuesday, April 9, 2024","Tuesday, April 9, 2024",April,2,2024,Residential,Michigan,North Carolina,16044.2,1,1,150,5,5,TRUE,"$2,223.68 ",$481.30 ,$0 ,"$2,704.98 ","$1,857.54 ",$847.44 ,31.33,FALSE,No Claim,$0 ,1872,$16.86 ,1.79
PRO1002307,CUST0155,SC009,SC025,DRV0085,TRK0033,"Friday, September 20, 2024","Wednesday, September 25, 2024","Wednesday, September 25, 2024",September,3,2024,Flatbed,Utah,Missouri,11291.9,17,4,55,5,5,TRUE,$962.54 ,$193.26 ,$0 ,"$1,155.80 ",$697.06 ,$458.74 ,39.69,FALSE,No Claim,$0 ,810,$10.24 ,0.57
PRO1002360,CUST0149,SC009,SC030,DRV0092,TRK0070,"Wednesday, January 10, 2024","Monday, January 15, 2024","Monday, January 15, 2024",January,1,2024,Flatbed,Pennsylvania,Missouri,9127.8,4,1,100,5,5,TRUE,$799.23 ,$200.19 ,$0 ,$999.42 ,$659.72 ,$339.70 ,33.99,FALSE,No Claim,$0 ,738,$10.95 ,2.41
PRO1002508,CUST0192,SC002,SC022,DRV0193,TRK0053,"Saturday, April 6, 2024","Thursday, April 11, 2024","Thursday, April 11, 2024",April,2,2024,Flatbed,Florida,Tennessee,7932.8,25,6,110,5,5,TRUE,"$2,533.37 ",$595 ,$0 ,"$3,128.37 ","$1,925.13 ","$1,203.24 ",38.46,FALSE,No Claim,$0 ,872,$39.44 ,7.72
PRO1002597,CUST0084,SC012,SC013,DRV0082,TRK0124,"Friday, March 22, 2024","Wednesday, March 27, 2024","Wednesday, March 27, 2024",March,1,2024,Residential,North Carolina,Ohio,8474.5,2,1,250,5,5,TRUE,"$2,043.26 ",$443.84 ,$0 ,"$2,487.11 ","$1,397.48 ","$1,089.63 ",43.81,FALSE,No Claim,$0 ,1679,$29.35 ,4.19
PRO1002622,CUST0213,SC025,SC023,DRV0135,TRK0125,"Sunday, April 14, 2024","Friday, April 19, 2024","Friday, April 19, 2024",April,2,2024,Residential,Washington,Utah,18998.3,42,10,125,5,5,TRUE,"$4,610.36 ","$1,031.85 ",$0 ,"$5,642.21 ","$4,524.46 ","$1,117.75 ",19.81,FALSE,No Claim,$0 ,913,$29.70 ,10.67
PRO1002641,CUST0009,SC003,SC023,DRV0124,TRK0081,"Wednesday, August 28, 2024","Monday, September 2, 2024","Monday, September 2, 2024",August,3,2024,Flatbed,Washington,Texas,7284.5,7,1,175,5,5,TRUE,$749.83 ,$190.23 ,$0 ,$940.06 ,$672.33 ,$267.73 ,28.48,FALSE,No Claim,$0 ,2108,$12.90 ,0.52
PRO1002762,CUST0269,SC024,SC029,DRV0031,TRK0040,"Saturday, March 9, 2024","Thursday, March 14, 2024","Thursday, March 14, 2024",March,1,2024,Trade Show,Ohio,Oregon,11943.7,44,11,110,5,5,TRUE,"$3,637.10 ",$792.82 ,$0 ,"$4,429.92 ","$3,249.68 ","$1,180.24 ",26.64,FALSE,No Claim,$0 ,229,$37.09 ,2.28
PRO1002768,CUST0247,SC005,SC028,DRV0135,TRK0010,"Monday, April 8, 2024","Saturday, April 13, 2024","Saturday, April 13, 2024",April,2,2024,Residential,Alabama,Georgia,10891.1,37,9,150,5,5,TRUE,"$3,364.20 ",$796 ,$0 ,"$4,160.20 ","$3,154.52 ","$1,005.68 ",24.17,FALSE,No Claim,$0 ,2468,$38.20 ,6.54
PRO1002824,CUST0203,SC001,SC011,DRV0021,TRK0026,"Monday, February 26, 2024","Saturday, March 2, 2024","Saturday, March 2, 2024",February,1,2024,Residential,Tennessee,Arkansas,2668.7,46,11,400,5,5,TRUE,$357.19 ,$83.30 ,$0 ,$440.49 ,$324.74 ,$115.75 ,26.28,FALSE,No Claim,$0 ,1471,$16.51 ,0.29
PRO1002830,CUST0180,SC028,SC007,DRV0006,TRK0082,"Sunday, May 12, 2024","Friday, May 17, 2024","Friday, May 17, 2024",May,2,2024,Time-Critical,Arizona,Alabama,10571.6,47,11,175,5,5,TRUE,"$2,144.14 ",$389.41 ,$0 ,"$2,533.55 ","$1,801.88 ",$731.67 ,28.88,FALSE,No Claim,$0 ,1282,$23.97 ,2.01
PRO1002835,CUST0004,SC024,SC027,DRV0195,TRK0143,"Monday, July 15, 2024","Saturday, July 20, 2024","Saturday, July 20, 2024",July,3,2024,Time-Critical,Oklahoma,Oregon,5529.4,46,11,65,5,5,TRUE,"$1,643.45 ",$302.11 ,$0 ,"$1,945.55 ","$1,243.48 ",$702.07 ,36.09,FALSE,No Claim,$0 ,837,$35.19 ,17.69
PRO1002907,CUST0081,SC021,SC029,DRV0105,TRK0123,"Saturday, August 10, 2024","Thursday, August 15, 2024","Thursday, August 15, 2024",August,3,2024,Time-Critical,Ohio,Massachusetts,14143.4,9,2,200,5,5,TRUE,"$4,305.22 ",$970.64 ,$0 ,"$5,275.86 ","$3,733.59 ","$1,542.27 ",29.23,FALSE,No Claim,$0 ,301,$37.30 ,12.65
PRO1002911,CUST0294,SC005,SC013,DRV0135,TRK0123,"Thursday, March 28, 2024","Tuesday, April 2, 2024","Tuesday, April 2, 2024",March,1,2024,Retail,North Carolina,Georgia,4536.9,5,1,77.5,5,5,TRUE,$495.79 ,$136.32 ,$0 ,$632.11 ,$490.61 ,$141.50 ,22.39,FALSE,No Claim,$0 ,1843,$13.93 ,0.67
PRO1002978,CUST0217,SC015,SC006,DRV0118,TRK0031,"Thursday, February 29, 2024","Tuesday, March 5, 2024","Tuesday, March 5, 2024",February,1,2024,Retail,California,Indiana,8495.2,5,1,400,5,5,TRUE,"$2,409.93 ",$647.69 ,$0 ,"$3,057.61 ","$2,115.31 ",$942.30 ,30.82,FALSE,No Claim,$0 ,1567,$35.99 ,1.72
PRO1002990,CUST0211,SC012,SC028,DRV0126,TRK0048,"Tuesday, August 27, 2024","Sunday, September 1, 2024","Sunday, September 1, 2024",August,3,2024,Time-Critical,Alabama,Ohio,11292.6,23,5,55,5,5,TRUE,"$1,391.49 ",$282.09 ,$0 ,"$1,673.58 ","$1,196.54 ",$477.04 ,28.5,FALSE,No Claim,$0 ,810,$14.82 ,1.43
PRO1003039,CUST0153,SC022,SC017,DRV0052,TRK0051,"Sunday, May 19, 2024","Friday, May 24, 2024","Friday, May 24, 2024",May,2,2024,Flatbed,Missouri,Florida,13872.5,29,7,500,5,5,TRUE,"$4,544.66 ","$1,133.25 ",$0 ,"$5,677.91 ","$3,779.62 ","$1,898.29 ",33.43,FALSE,No Claim,$0 ,412,$40.93 ,3.11
PRO1003099,CUST0290,SC028,SC005,DRV0065,TRK0136,"Friday, August 16, 2024","Wednesday, August 21, 2024","Wednesday, August 21, 2024",August,3,2024,Time-Critical,Georgia,Alabama,9806.7,22,5,50,5,5,TRUE,$796.54 ,$208.06 ,$0 ,"$1,004.59 ",$774.83 ,$229.76 ,22.87,FALSE,No Claim,$0 ,1335,$10.24 ,0.62
PRO1003106,CUST0290,SC016,SC004,DRV0188,TRK0089,"Wednesday, January 17, 2024","Monday, January 22, 2024","Monday, January 22, 2024",January,1,2024,Flatbed,Illinois,Minnesota,3655.2,19,4,200,5,5,TRUE,$610.35 ,$165.37 ,$0 ,$775.72 ,$656.60 ,$119.12 ,15.36,FALSE,No Claim,$0 ,380,$21.22 ,1.42
PRO1003194,CUST0249,SC028,SC003,DRV0105,TRK0062,"Friday, August 16, 2024","Wednesday, August 21, 2024","Wednesday, August 21, 2024",August,3,2024,Standard LTL,Texas,Alabama,16837.2,45,11,110,5,5,TRUE,"$4,558.13 ","$1,105.27 ",$0 ,"$5,663.41 ","$4,718.57 ",$944.84 ,16.68,FALSE,No Claim,$0 ,138,$33.64 ,11.7
PRO1003375,CUST0066,SC011,SC029,DRV0028,TRK0061,"Saturday, May 18, 2024","Thursday, May 23, 2024","Thursday, May 23, 2024",May,2,2024,Residential,Ohio,Tennessee,4548.7,38,9,110,5,5,TRUE,$677.36 ,$123.79 ,$0 ,$801.15 ,$613.59 ,$187.56 ,23.41,FALSE,No Claim,$0 ,2278,$17.61 ,0.55
PRO1003417,CUST0029,SC006,SC010,DRV0097,TRK0133,"Thursday, January 25, 2024","Tuesday, January 30, 2024","Tuesday, January 30, 2024",January,1,2024,Residential,Texas,California,19101.9,1,1,200,5,5,TRUE,"$6,546.95 ","$1,493.84 ",$0 ,"$8,040.79 ","$5,360.98 ","$2,679.81 ",33.33,FALSE,No Claim,$0 ,888,$42.09 ,4.23
PRO1003478,CUST0012,SC010,SC029,DRV0044,TRK0025,"Thursday, May 23, 2024","Tuesday, May 28, 2024","Tuesday, May 28, 2024",May,2,2024,Standard LTL,Ohio,Texas,12300.9,44,11,77.5,5,5,TRUE,"$3,489.16 ",$757.78 ,$0 ,"$4,246.94 ","$3,196.84 ","$1,050.10 ",24.73,FALSE,No Claim,$0 ,1482,$34.53 ,4.67
PRO1003511,CUST0132,SC022,SC021,DRV0090,TRK0054,"Saturday, July 6, 2024","Thursday, July 11, 2024","Thursday, July 11, 2024",July,3,2024,Flatbed,Massachusetts,Florida,11696.3,11,2,300,5,5,TRUE,"$3,362.31 ",$635.05 ,$0 ,"$3,997.36 ","$2,606.99 ","$1,390.37 ",34.78,FALSE,No Claim,$0 ,1647,$34.18 ,1.69
PRO1003526,CUST0282,SC008,SC028,DRV0079,TRK0057,"Wednesday, June 12, 2024","Monday, June 17, 2024","Monday, June 17, 2024",June,2,2024,Flatbed,Alabama,Colorado,11785.3,2,1,200,5,5,TRUE,"$3,212.08 ",$669.72 ,$0 ,"$3,881.80 ","$3,080.68 ",$801.12 ,20.64,FALSE,No Claim,$0 ,618,$32.94 ,5.27
PRO1003679,CUST0004,SC010,SC028,DRV0153,TRK0054,"Wednesday, February 7, 2024","Monday, February 12, 2024","Monday, February 12, 2024",February,1,2024,Time-Critical,Alabama,Texas,19460,46,11,125,5,5,TRUE,"$1,564.58 ",$378.02 ,$0 ,"$1,942.59 ","$1,098.93 ",$843.66 ,43.43,FALSE,No Claim,$0 ,171,$9.98 ,1.43
PRO1003695,CUST0022,SC005,SC004,DRV0011,TRK0118,"Saturday, May 18, 2024","Thursday, May 23, 2024","Thursday, May 23, 2024",May,2,2024,Flatbed,Illinois,Georgia,14564,11,2,400,5,5,TRUE,"$1,570.26 ",$290.38 ,$0 ,"$1,860.63 ","$1,236.48 ",$624.15 ,33.55,FALSE,No Claim,$0 ,967,$12.78 ,1.3
PRO1003723,CUST0269,SC022,SC007,DRV0113,TRK0149,"Thursday, February 15, 2024","Tuesday, February 20, 2024","Tuesday, February 20, 2024",February,1,2024,Flatbed,Arizona,Florida,8190.6,7,1,50,5,5,TRUE,"$2,220.19 ",$591.14 ,$0 ,"$2,811.33 ","$1,705.57 ","$1,105.76 ",39.33,FALSE,No Claim,$0 ,1174,$34.32 ,4.05
PRO1003742,CUST0094,SC007,SC013,DRV0122,TRK0046,"Saturday, May 4, 2024","Thursday, May 9, 2024","Thursday, May 9, 2024",May,2,2024,Time-Critical,North Carolina,Arizona,12383.3,34,8,400,5,5,TRUE,"$3,126 ",$566.30 ,$0 ,"$3,692.30 ","$2,181.10 ","$1,511.20 ",40.93,FALSE,No Claim,$0 ,1391,$29.82 ,1.65
PRO1003776,CUST0133,SC027,SC004,DRV0150,TRK0060,"Friday, September 6, 2024","Wednesday, September 11, 2024","Wednesday, September 11, 2024",September,3,2024,Residential,Illinois,Oklahoma,16553,42,10,60,5,5,TRUE,"$2,346.19 ",$474.43 ,$0 ,"$2,820.62 ","$2,256.52 ",$564.10 ,20,FALSE,No Claim,$0 ,599,$17.04 ,1.3
PRO1003789,CUST0270,SC003,SC016,DRV0186,TRK0061,"Tuesday, May 21, 2024","Sunday, May 26, 2024","Sunday, May 26, 2024",May,2,2024,Time-Critical,Minnesota,Texas,19515.5,42,10,300,5,5,TRUE,"$5,570.38 ","$1,248.78 ",$0 ,"$6,819.16 ","$4,932.96 ","$1,886.20 ",27.66,FALSE,No Claim,$0 ,664,$34.94 ,11.46
PRO1003899,CUST0144,SC011,SC021,DRV0071,TRK0001,"Tuesday, July 23, 2024","Sunday, July 28, 2024","Sunday, July 28, 2024",July,3,2024,Trade Show,Massachusetts,Tennessee,422.6,10,2,110,5,5,TRUE,$37.09 ,$9.30 ,$0 ,$46.39 ,$37.05 ,$9.34 ,20.13,FALSE,No Claim,$0 ,2299,$10.98 ,0.47
PRO1004005,CUST0168,SC016,SC007,DRV0030,TRK0007,"Saturday, February 17, 2024","Thursday, February 22, 2024","Thursday, February 22, 2024",February,1,2024,Residential,Arizona,Minnesota,1146.5,3,1,50,5,5,TRUE,$284.98 ,$77.87 ,$0 ,$362.85 ,$295.31 ,$67.54 ,18.61,FALSE,No Claim,$0 ,2424,$31.65 ,4.59
PRO1004022,CUST0041,SC020,SC022,DRV0176,TRK0114,"Saturday, June 8, 2024","Thursday, June 13, 2024","Thursday, June 13, 2024",June,2,2024,Time-Critical,Florida,Pennsylvania,16000.6,13,3,92.5,5,5,TRUE,"$3,567.64 ",$995.67 ,$0 ,"$4,563.31 ","$3,450.55 ","$1,112.76 ",24.38,FALSE,No Claim,$0 ,668,$28.52 ,5.32
PRO1004039,CUST0054,SC002,SC019,DRV0056,TRK0096,"Tuesday, March 12, 2024","Sunday, March 17, 2024","Sunday, March 17, 2024",March,1,2024,Retail,Maryland,Tennessee,18017.5,42,10,92.5,5,5,TRUE,"$3,430.16 ",$933.53 ,$0 ,"$4,363.68 ","$2,568.19 ","$1,795.49 ",41.15,FALSE,No Claim,$0 ,1963,$24.22 ,1.86
PRO1004068,CUST0079,SC006,SC014,DRV0158,TRK0051,"Wednesday, June 19, 2024","Monday, June 24, 2024","Monday, June 24, 2024",June,2,2024,Retail,Michigan,California,19641.2,23,5,175,5,5,TRUE,"$2,056.89 ",$504.77 ,$0 ,"$2,561.66 ","$1,524.10 ","$1,037.56 ",40.5,FALSE,No Claim,$0 ,1602,$13.04 ,1.78
PRO1004123,CUST0051,SC016,SC006,DRV0162,TRK0118,"Friday, February 9, 2024","Wednesday, February 14, 2024","Wednesday, February 14, 2024",February,1,2024,Retail,California,Minnesota,5292.4,15,3,125,5,5,TRUE,"$1,772.01 ",$403.34 ,$0 ,"$2,175.34 ","$1,280.85 ",$894.49 ,41.12,FALSE,No Claim,$0 ,2157,$41.10 ,0.92
PRO1004206,CUST0178,SC003,SC024,DRV0108,TRK0057,"Wednesday, September 18, 2024","Monday, September 23, 2024","Monday, September 23, 2024",September,3,2024,Time-Critical,Oregon,Texas,17198.8,45,11,55,5,5,TRUE,"$2,643.86 ",$510.56 ,$0 ,"$3,154.42 ","$1,821.87 ","$1,332.55 ",42.24,FALSE,No Claim,$0 ,958,$18.34 ,1.3
PRO1004254,CUST0145,SC012,SC017,DRV0133,TRK0134,"Sunday, April 28, 2024","Friday, May 3, 2024","Friday, May 3, 2024",April,2,2024,Residential,Missouri,Ohio,16803.6,30,7,100,5,5,TRUE,"$4,065.91 ","$1,100.46 ",$0 ,"$5,166.37 ","$3,836.46 ","$1,329.91 ",25.74,FALSE,No Claim,$0 ,2127,$30.75 ,8.88
PRO1004267,CUST0056,SC027,SC022,DRV0018,TRK0028,"Thursday, September 12, 2024","Tuesday, September 17, 2024","Tuesday, September 17, 2024",September,3,2024,Standard LTL,Florida,Oklahoma,12009.2,45,11,250,5,5,TRUE,"$3,992.27 ",$756.80 ,$0 ,"$4,749.07 ","$3,969.25 ",$779.82 ,16.42,FALSE,No Claim,$0 ,1833,$39.55 ,7.32
PRO1004344,CUST0252,SC005,SC008,DRV0130,TRK0096,"Tuesday, April 30, 2024","Sunday, May 5, 2024","Sunday, May 5, 2024",April,2,2024,Time-Critical,Colorado,Georgia,11879.7,44,11,50,5,5,TRUE,"$3,092.92 ",$771.48 ,$0 ,"$3,864.39 ","$2,174.27 ","$1,690.12 ",43.74,FALSE,No Claim,$0 ,1466,$32.53 ,2.15
PRO1004404,CUST0204,SC028,SC010,DRV0116,TRK0123,"Monday, June 24, 2024","Saturday, June 29, 2024","Saturday, June 29, 2024",June,2,2024,Residential,Texas,Alabama,8147.2,11,2,85,5,5,TRUE,"$2,647.77 ",$524.29 ,$0 ,"$3,172.06 ","$1,765.41 ","$1,406.65 ",44.34,FALSE,No Claim,$0 ,2148,$38.93 ,5.68
PRO1004468,CUST0095,SC027,SC022,DRV0084,TRK0093,"Sunday, August 18, 2024","Friday, August 23, 2024","Friday, August 23, 2024",August,3,2024,Standard LTL,Florida,Oklahoma,11842,18,4,125,5,5,TRUE,"$1,683.04 ",$312.55 ,$0 ,"$1,995.59 ","$1,491.64 ",$503.95 ,25.25,FALSE,No Claim,$0 ,2316,$16.85 ,7.15
PRO1004469,CUST0116,SC015,SC025,DRV0111,TRK0008,"Friday, August 2, 2024","Wednesday, August 7, 2024","Wednesday, August 7, 2024",August,3,2024,Flatbed,Utah,Indiana,9984.9,26,6,400,5,5,TRUE,"$2,408.88 ",$548.52 ,$0 ,"$2,957.40 ","$2,296.78 ",$660.62 ,22.34,FALSE,No Claim,$0 ,1540,$29.62 ,6.15
PRO1004518,CUST0223,SC010,SC028,DRV0168,TRK0063,"Saturday, March 9, 2024","Thursday, March 14, 2024","Thursday, March 14, 2024",March,1,2024,Trade Show,Alabama,Texas,10402.4,19,4,92.5,5,5,TRUE,"$1,005.04 ",$209.81 ,$0 ,"$1,214.85 ","$1,012.94 ",$201.91 ,16.62,FALSE,No Claim,$0 ,2155,$11.68 ,1.59
PRO1004537,CUST0141,SC013,SC025,DRV0019,TRK0002,"Thursday, April 11, 2024","Tuesday, April 16, 2024","Tuesday, April 16, 2024",April,2,2024,Residential,Utah,North Carolina,17272.5,47,11,250,5,5,TRUE,"$4,418.12 ",$877.44 ,$0 ,"$5,295.56 ","$3,896.87 ","$1,398.69 ",26.41,FALSE,No Claim,$0 ,253,$30.66 ,15.35
PRO1004560,CUST0195,SC013,SC002,DRV0184,TRK0121,"Sunday, May 12, 2024","Friday, May 17, 2024","Friday, May 17, 2024",May,2,2024,Standard LTL,Tennessee,North Carolina,3033.4,44,11,400,5,5,TRUE,$646.34 ,$157.20 ,$0 ,$803.53 ,$680.20 ,$123.33 ,15.35,FALSE,No Claim,$0 ,521,$26.49 ,0.68
PRO1004583,CUST0124,SC012,SC026,DRV0089,TRK0022,"Monday, April 8, 2024","Saturday, April 13, 2024","Saturday, April 13, 2024",April,2,2024,Retail,New Mexico,Ohio,18590.4,16,4,400,5,5,TRUE,"$6,360.59 ","$1,199.63 ",$0 ,"$7,560.22 ","$5,310.28 ","$2,249.94 ",29.76,FALSE,No Claim,$0 ,2191,$40.67 ,3.99
PRO1004625,CUST0054,SC017,SC030,DRV0151,TRK0014,"Friday, July 26, 2024","Wednesday, July 31, 2024","Wednesday, July 31, 2024",July,3,2024,Flatbed,Pennsylvania,Missouri,14666.5,24,6,55,5,5,TRUE,"$3,726.12 ",$811.42 ,$0 ,"$4,537.53 ","$3,424.76 ","$1,112.77 ",24.52,FALSE,No Claim,$0 ,496,$30.94 ,9.22
PRO1004632,CUST0149,SC009,SC018,DRV0103,TRK0112,"Tuesday, August 6, 2024","Sunday, August 11, 2024","Sunday, August 11, 2024",August,3,2024,Retail,Kentucky,Missouri,14777.7,26,6,175,5,5,TRUE,"$4,345.41 ",$933.44 ,$0 ,"$5,278.85 ","$3,266.39 ","$2,012.46 ",38.12,FALSE,No Claim,$0 ,503,$35.72 ,10.8
PRO1004636,CUST0008,SC019,SC006,DRV0185,TRK0078,"Wednesday, May 29, 2024","Monday, June 3, 2024","Monday, June 3, 2024",May,2,2024,Flatbed,California,Maryland,18153.9,8,2,92.5,5,5,TRUE,"$2,762.78 ",$624.87 ,$0 ,"$3,387.65 ","$1,967.64 ","$1,420.01 ",41.92,FALSE,No Claim,$0 ,1258,$18.66 ,1.99
